FrozenTrial(number=0, state=TrialState.COMPLETE, values=[0.719], datetime_start=datetime.datetime(2024, 3, 13, 19, 24, 22, 449985), datetime_complete=datetime.datetime(2024, 3, 13, 19, 28, 51, 47972), params={'lr': 0.014917010786942523, 'tblr': 0.020603526123404214, 'tbwd': 4.084369150872189e-05, 'tpwd': 2.768007534753861e-05, 'lw': 0.4504013758888913, 'layer_num': 32, 'dropout': 0.16715340924650374}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=0, value=None)
FrozenTrial(number=26, state=TrialState.COMPLETE, values=[0.731], datetime_start=datetime.datetime(2024, 3, 13, 22, 44, 16, 767385), datetime_complete=datetime.datetime(2024, 3, 13, 22, 49, 56, 846301), params={'lr': 0.006299504258517746, 'tblr': 0.02458930180222705, 'tbwd': 6.883503498704588e-06, 'tpwd': 4.8849332220684135e-05, 'lw': 0.6054505960309758, 'layer_num': 32, 'dropout': 0.7264490169583534}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=26, value=None)
FrozenTrial(number=27, state=TrialState.COMPLETE, values=[0.748], datetime_start=datetime.datetime(2024, 3, 13, 22, 49, 56, 847830), datetime_complete=datetime.datetime(2024, 3, 13, 22, 55, 12, 337887), params={'lr': 0.0031404778319278057, 'tblr': 0.016671016681484397, 'tbwd': 2.2750096143152288e-05, 'tpwd': 8.059708682173344e-05, 'lw': 0.47392748804406215, 'layer_num': 16, 'dropout': 0.5820632105651203}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=27, value=None)
FrozenTrial(number=28, state=TrialState.COMPLETE, values=[0.74], datetime_start=datetime.datetime(2024, 3, 13, 22, 55, 12, 339718), datetime_complete=datetime.datetime(2024, 3, 13, 23, 0, 57, 377033), params={'lr': 0.0033028540827867597, 'tblr': 0.011231444111654443, 'tbwd': 1.970591684979777e-05, 'tpwd': 7.713610564610005e-05, 'lw': 0.47517718249184154, 'layer_num': 16, 'dropout': 0.5302035693534374}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=28, value=None)
FrozenTrial(number=29, state=TrialState.COMPLETE, values=[0.731], datetime_start=datetime.datetime(2024, 3, 13, 23, 0, 57, 378882), datetime_complete=datetime.datetime(2024, 3, 13, 23, 6, 36, 256405), params={'lr': 0.004499246792569516, 'tblr': 0.01722235248385698, 'tbwd': 3.997267965613319e-05, 'tpwd': 5.440527909385082e-05, 'lw': 0.4787292002333007, 'layer_num': 16, 'dropout': 0.4338407834705079}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=29, value=None)
FrozenTrial(number=30, state=TrialState.COMPLETE, values=[0.734], datetime_start=datetime.datetime(2024, 3, 13, 23, 6, 36, 257834), datetime_complete=datetime.datetime(2024, 3, 13, 23, 12, 12, 325404), params={'lr': 0.022751032628150668, 'tblr': 0.011146774571979119, 'tbwd': 2.0031718427166948e-05, 'tpwd': 7.887344531446014e-05, 'lw': 0.42680215412251504, 'layer_num': 16, 'dropout': 0.5161351647514663}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=30, value=None)
FrozenTrial(number=31, state=TrialState.COMPLETE, values=[0.742], datetime_start=datetime.datetime(2024, 3, 13, 23, 12, 12, 327236), datetime_complete=datetime.datetime(2024, 3, 13, 23, 18, 12, 254352), params={'lr': 0.0032798825372427898, 'tblr': 0.006734040566698665, 'tbwd': 1.0808854291472704e-05, 'tpwd': 6.439512087861156e-05, 'lw': 0.4660177364228022, 'layer_num': 16, 'dropout': 0.5651750807492735}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=31, value=None)
FrozenTrial(number=32, state=TrialState.COMPLETE, values=[0.752], datetime_start=datetime.datetime(2024, 3, 13, 23, 18, 12, 256218), datetime_complete=datetime.datetime(2024, 3, 13, 23, 23, 47, 450643), params={'lr': 0.003167472946811368, 'tblr': 0.006932230735564998, 'tbwd': 1.0085799240397188e-05, 'tpwd': 6.620515375774252e-05, 'lw': 0.3868639459008229, 'layer_num': 16, 'dropout': 0.5733631735305236}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=32, value=None)
FrozenTrial(number=33, state=TrialState.COMPLETE, values=[0.741], datetime_start=datetime.datetime(2024, 3, 13, 23, 23, 47, 452514), datetime_complete=datetime.datetime(2024, 3, 13, 23, 29, 14, 57547), params={'lr': 0.002863696907939809, 'tblr': 0.006225819961511264, 'tbwd': 2.2841540651610782e-05, 'tpwd': 6.706065578496783e-05, 'lw': 0.4913861909403811, 'layer_num': 16, 'dropout': 0.5818839936477945}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=33, value=None)
FrozenTrial(number=34, state=TrialState.COMPLETE, values=[0.741], datetime_start=datetime.datetime(2024, 3, 13, 23, 29, 14, 59399), datetime_complete=datetime.datetime(2024, 3, 13, 23, 35, 8, 821545), params={'lr': 0.004684745358143597, 'tblr': 0.004915192555691459, 'tbwd': 9.327016327419276e-06, 'tpwd': 6.755401477799825e-05, 'lw': 0.4028593737184277, 'layer_num': 16, 'dropout': 0.5836679991627001}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=34, value=None)
FrozenTrial(number=35, state=TrialState.COMPLETE, values=[0.735], datetime_start=datetime.datetime(2024, 3, 13, 23, 35, 8, 823441), datetime_complete=datetime.datetime(2024, 3, 13, 23, 40, 55, 526877), params={'lr': 0.003035794962792742, 'tblr': 0.007043405178674295, 'tbwd': 7.28725087258764e-06, 'tpwd': 6.439442177706799e-05, 'lw': 0.493811059589601, 'layer_num': 16, 'dropout': 0.47043457590501425}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=35, value=None)
FrozenTrial(number=36, state=TrialState.COMPLETE, values=[0.732], datetime_start=datetime.datetime(2024, 3, 13, 23, 40, 55, 528736), datetime_complete=datetime.datetime(2024, 3, 13, 23, 46, 24, 623174), params={'lr': 0.005406044373003268, 'tblr': 0.005213509634450382, 'tbwd': 1.0651752879552003e-05, 'tpwd': 5.5336426922864485e-05, 'lw': 0.2691487528187322, 'layer_num': 16, 'dropout': 0.6849608092024351}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=36, value=None)
FrozenTrial(number=37, state=TrialState.COMPLETE, values=[0.737], datetime_start=datetime.datetime(2024, 3, 13, 23, 46, 24, 625062), datetime_complete=datetime.datetime(2024, 3, 13, 23, 52, 12, 15220), params={'lr': 0.008564401373999704, 'tblr': 0.003988176711792696, 'tbwd': 2.3769173739958207e-05, 'tpwd': 4.333569149168349e-05, 'lw': 0.45805257714166203, 'layer_num': 16, 'dropout': 0.6058904353313914}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=37, value=None)
FrozenTrial(number=38, state=TrialState.COMPLETE, values=[0.718], datetime_start=datetime.datetime(2024, 3, 13, 23, 52, 12, 17111), datetime_complete=datetime.datetime(2024, 3, 13, 23, 57, 55, 932771), params={'lr': 0.0026131499429068814, 'tblr': 0.008942584202598112, 'tbwd': 2.325538455283462e-05, 'tpwd': 6.917067886971769e-05, 'lw': 0.6163762678803462, 'layer_num': 16, 'dropout': 0.7538368451012083}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=38, value=None)
FrozenTrial(number=39, state=TrialState.COMPLETE, values=[0.738], datetime_start=datetime.datetime(2024, 3, 13, 23, 57, 55, 934644), datetime_complete=datetime.datetime(2024, 3, 14, 0, 3, 41, 78698), params={'lr': 0.004480755923245787, 'tblr': 0.006307107893513417, 'tbwd': 4.65037801675038e-05, 'tpwd': 5.239810976480045e-05, 'lw': 0.32810554743786774, 'layer_num': 16, 'dropout': 0.5593000761327522}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=39, value=None)
FrozenTrial(number=40, state=TrialState.COMPLETE, values=[0.733], datetime_start=datetime.datetime(2024, 3, 14, 0, 3, 41, 80599), datetime_complete=datetime.datetime(2024, 3, 14, 0, 9, 2, 530552), params={'lr': 0.0152508377421186, 'tblr': 0.002647267782485895, 'tbwd': 7.108626915147185e-05, 'tpwd': 9.405881610790552e-05, 'lw': 0.521395151901205, 'layer_num': 16, 'dropout': 0.3967732193337782}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=40, value=None)
FrozenTrial(number=41, state=TrialState.COMPLETE, values=[0.739], datetime_start=datetime.datetime(2024, 3, 14, 0, 9, 2, 532451), datetime_complete=datetime.datetime(2024, 3, 14, 0, 14, 48, 578073), params={'lr': 0.005500033610612533, 'tblr': 0.0046546281496759245, 'tbwd': 8.925677601591292e-06, 'tpwd': 6.70242781217397e-05, 'lw': 0.4100051896922001, 'layer_num': 16, 'dropout': 0.5844999958521025}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=41, value=None)
FrozenTrial(number=42, state=TrialState.COMPLETE, values=[0.74], datetime_start=datetime.datetime(2024, 3, 14, 0, 14, 48, 579945), datetime_complete=datetime.datetime(2024, 3, 14, 0, 20, 24, 126177), params={'lr': 0.0047739897995990885, 'tblr': 0.003609851066247599, 'tbwd': 9.395945169356698e-06, 'tpwd': 6.31342829447901e-05, 'lw': 0.3884507595491075, 'layer_num': 16, 'dropout': 0.6621324044879074}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=42, value=None)
FrozenTrial(number=43, state=TrialState.COMPLETE, values=[0.672], datetime_start=datetime.datetime(2024, 3, 14, 0, 20, 24, 128076), datetime_complete=datetime.datetime(2024, 3, 14, 0, 25, 34, 118713), params={'lr': 0.003355036347409882, 'tblr': 0.006190532220404188, 'tbwd': 1.261556038240381e-05, 'tpwd': 6.906928644407312e-05, 'lw': 0.44268665321246814, 'layer_num': 2, 'dropout': 0.608147486574635}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=43, value=None)
FrozenTrial(number=44, state=TrialState.COMPLETE, values=[0.74], datetime_start=datetime.datetime(2024, 3, 14, 0, 25, 34, 120474), datetime_complete=datetime.datetime(2024, 3, 14, 0, 31, 50, 178232), params={'lr': 0.007143937139424184, 'tblr': 0.007608149815267755, 'tbwd': 2.0740619254313038e-05, 'tpwd': 7.149312857804643e-05, 'lw': 0.34200328923101053, 'layer_num': 16, 'dropout': 0.485343726824605}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=44, value=None)
FrozenTrial(number=45, state=TrialState.COMPLETE, values=[0.733], datetime_start=datetime.datetime(2024, 3, 14, 0, 31, 50, 180113), datetime_complete=datetime.datetime(2024, 3, 14, 0, 37, 35, 236219), params={'lr': 0.002341660853650845, 'tblr': 0.0052820802477681625, 'tbwd': 3.5607989788478093e-05, 'tpwd': 4.4193874362666155e-05, 'lw': 0.3013104155853382, 'layer_num': 16, 'dropout': 0.5547361662415293}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=45, value=None)
FrozenTrial(number=46, state=TrialState.COMPLETE, values=[0.741], datetime_start=datetime.datetime(2024, 3, 14, 0, 37, 35, 238092), datetime_complete=datetime.datetime(2024, 3, 14, 0, 43, 14, 47619), params={'lr': 0.0040927300707489156, 'tblr': 0.002948483840362618, 'tbwd': 5.3013533443441714e-06, 'tpwd': 5.9197619038651315e-05, 'lw': 0.40373395677236107, 'layer_num': 16, 'dropout': 0.6909107059772402}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=46, value=None)
FrozenTrial(number=47, state=TrialState.COMPLETE, values=[0.6960000000000001], datetime_start=datetime.datetime(2024, 3, 14, 0, 43, 14, 49510), datetime_complete=datetime.datetime(2024, 3, 14, 0, 48, 33, 713341), params={'lr': 0.002860921974515929, 'tblr': 0.007684603394808548, 'tbwd': 2.688521782009574e-05, 'tpwd': 7.770947516371797e-05, 'lw': 0.3561539681283817, 'layer_num': 2, 'dropout': 0.5165906206805905}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=47, value=None)
FrozenTrial(number=48, state=TrialState.COMPLETE, values=[0.731], datetime_start=datetime.datetime(2024, 3, 14, 0, 48, 33, 715073), datetime_complete=datetime.datetime(2024, 3, 14, 0, 54, 44, 783139), params={'lr': 0.011600043665527924, 'tblr': 0.0020474611698872596, 'tbwd': 1.7184606048302753e-05, 'tpwd': 7.202650734210399e-05, 'lw': 0.2248475989966638, 'layer_num': 16, 'dropout': 0.4507392262964208}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=48, value=None)
FrozenTrial(number=49, state=TrialState.COMPLETE, values=[0.748], datetime_start=datetime.datetime(2024, 3, 14, 0, 54, 44, 785021), datetime_complete=datetime.datetime(2024, 3, 14, 1, 0, 29, 530183), params={'lr': 0.0030823699173528245, 'tblr': 0.004237944947742818, 'tbwd': 8.779805973469353e-05, 'tpwd': 9.071527486384406e-05, 'lw': 0.5560393856780661, 'layer_num': 16, 'dropout': 0.5715387452800464}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=49, value=None)
FrozenTrial(number=50, state=TrialState.COMPLETE, values=[0.722], datetime_start=datetime.datetime(2024, 3, 14, 1, 0, 29, 532075), datetime_complete=datetime.datetime(2024, 3, 14, 1, 6, 14, 86551), params={'lr': 0.0015193108730645489, 'tblr': 0.0015026242721929582, 'tbwd': 8.308226136703834e-05, 'tpwd': 1.9120290945033853e-05, 'lw': 0.556372566028539, 'layer_num': 16, 'dropout': 0.6190710468991671}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=50, value=None)
FrozenTrial(number=51, state=TrialState.COMPLETE, values=[0.746], datetime_start=datetime.datetime(2024, 3, 14, 1, 6, 14, 88446), datetime_complete=datetime.datetime(2024, 3, 14, 1, 12, 12, 41775), params={'lr': 0.003075474359968817, 'tblr': 0.004276319536056055, 'tbwd': 9.880467999904408e-05, 'tpwd': 8.99519849847843e-05, 'lw': 0.4699310581592047, 'layer_num': 16, 'dropout': 0.5697722986619961}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=51, value=None)
