FrozenTrial(number=0, state=TrialState.COMPLETE, values=[0.846], datetime_start=datetime.datetime(2024, 3, 13, 11, 21, 39, 931603), datetime_complete=datetime.datetime(2024, 3, 13, 11, 28, 41, 881075), params={'lr': 0.04875438326371185, 'tblr': 0.02252873489944714, 'tbwd': 8.075830039082902e-06, 'tpwd': 8.883147246389824e-05, 'lw': 0.4464131959009529, 'layer_num': 64, 'dropout': 0.3920222087388485}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=0, value=None)
FrozenTrial(number=25, state=TrialState.COMPLETE, values=[0.841], datetime_start=datetime.datetime(2024, 3, 13, 13, 54, 46, 61044), datetime_complete=datetime.datetime(2024, 3, 13, 13, 58, 44, 824722), params={'lr': 0.009494987805862384, 'tblr': 0.0026913075970714973, 'tbwd': 3.82680150724651e-05, 'tpwd': 8.498064007390093e-05, 'lw': 0.6549507456575026, 'layer_num': 16, 'dropout': 0.7992454128148909}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=25, value=None)
FrozenTrial(number=26, state=TrialState.COMPLETE, values=[0.846], datetime_start=datetime.datetime(2024, 3, 13, 13, 58, 44, 826545), datetime_complete=datetime.datetime(2024, 3, 13, 14, 2, 36, 23617), params={'lr': 0.01467225785888443, 'tblr': 0.0013786990386984903, 'tbwd': 5.495646569011086e-05, 'tpwd': 5.930476348463063e-05, 'lw': 0.6974029568045743, 'layer_num': 16, 'dropout': 0.7172126098890904}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=26, value=None)
FrozenTrial(number=27, state=TrialState.COMPLETE, values=[0.851], datetime_start=datetime.datetime(2024, 3, 13, 14, 2, 36, 25063), datetime_complete=datetime.datetime(2024, 3, 13, 14, 6, 31, 68766), params={'lr': 0.00945251691198602, 'tblr': 0.0022721010566183566, 'tbwd': 7.7285265055902e-05, 'tpwd': 7.809917911548568e-05, 'lw': 0.5589297641879368, 'layer_num': 16, 'dropout': 0.7355575176065324}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=27, value=None)
FrozenTrial(number=28, state=TrialState.COMPLETE, values=[0.856], datetime_start=datetime.datetime(2024, 3, 13, 14, 6, 31, 70591), datetime_complete=datetime.datetime(2024, 3, 13, 14, 10, 45, 721957), params={'lr': 0.018760957282105677, 'tblr': 0.001567022180064722, 'tbwd': 6.484195043861945e-05, 'tpwd': 7.042410013544998e-05, 'lw': 0.583272700798359, 'layer_num': 16, 'dropout': 0.6496300663342793}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=28, value=None)
FrozenTrial(number=29, state=TrialState.COMPLETE, values=[0.839], datetime_start=datetime.datetime(2024, 3, 13, 14, 10, 45, 723820), datetime_complete=datetime.datetime(2024, 3, 13, 14, 16, 11, 23666), params={'lr': 0.021518447523279024, 'tblr': 0.006208258435531876, 'tbwd': 9.407292865101492e-05, 'tpwd': 7.164978070290398e-05, 'lw': 0.691459299387702, 'layer_num': 32, 'dropout': 0.4692456505306123}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=29, value=None)
FrozenTrial(number=30, state=TrialState.COMPLETE, values=[0.852], datetime_start=datetime.datetime(2024, 3, 13, 14, 16, 11, 25448), datetime_complete=datetime.datetime(2024, 3, 13, 14, 19, 23, 266200), params={'lr': 0.032282184033725174, 'tblr': 0.0034951841195540287, 'tbwd': 2.988274424479416e-05, 'tpwd': 5.7634314273070496e-05, 'lw': 0.47231015242841284, 'layer_num': 16, 'dropout': 0.6065792456919621}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=30, value=None)
FrozenTrial(number=31, state=TrialState.COMPLETE, values=[0.856], datetime_start=datetime.datetime(2024, 3, 13, 14, 19, 23, 268064), datetime_complete=datetime.datetime(2024, 3, 13, 14, 22, 52, 934990), params={'lr': 0.018686920768901945, 'tblr': 0.0015576308728408772, 'tbwd': 6.64617759342054e-05, 'tpwd': 7.31409712503765e-05, 'lw': 0.5858490155794611, 'layer_num': 16, 'dropout': 0.666108818411935}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=31, value=None)
FrozenTrial(number=32, state=TrialState.COMPLETE, values=[0.856], datetime_start=datetime.datetime(2024, 3, 13, 14, 22, 52, 936834), datetime_complete=datetime.datetime(2024, 3, 13, 14, 26, 34, 291018), params={'lr': 0.018695963641498094, 'tblr': 0.0016983338825539342, 'tbwd': 6.464506423714038e-05, 'tpwd': 7.016321650461953e-05, 'lw': 0.6109006735773013, 'layer_num': 16, 'dropout': 0.7666698231740151}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=32, value=None)
FrozenTrial(number=33, state=TrialState.COMPLETE, values=[0.849], datetime_start=datetime.datetime(2024, 3, 13, 14, 26, 34, 292901), datetime_complete=datetime.datetime(2024, 3, 13, 14, 30, 12, 621873), params={'lr': 0.018511039145476565, 'tblr': 0.0014800488899399111, 'tbwd': 6.359231047342946e-05, 'tpwd': 7.298628915333639e-05, 'lw': 0.5890518259426699, 'layer_num': 16, 'dropout': 0.7726674803154161}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=33, value=None)
FrozenTrial(number=34, state=TrialState.COMPLETE, values=[0.845], datetime_start=datetime.datetime(2024, 3, 13, 14, 30, 12, 623729), datetime_complete=datetime.datetime(2024, 3, 13, 14, 33, 14, 772408), params={'lr': 0.030207627067438233, 'tblr': 0.0017952178212553716, 'tbwd': 7.757647926785483e-05, 'tpwd': 5.4453355298226246e-05, 'lw': 0.4728560333086032, 'layer_num': 16, 'dropout': 0.5818362843448515}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=34, value=None)
FrozenTrial(number=35, state=TrialState.COMPLETE, values=[0.854], datetime_start=datetime.datetime(2024, 3, 13, 14, 33, 14, 773833), datetime_complete=datetime.datetime(2024, 3, 13, 14, 37, 58, 481103), params={'lr': 0.02525230174072149, 'tblr': 0.0014113054141492365, 'tbwd': 6.510213673917943e-05, 'tpwd': 6.514806932063576e-05, 'lw': 0.5798884986156895, 'layer_num': 32, 'dropout': 0.694844588066569}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=35, value=None)
FrozenTrial(number=36, state=TrialState.COMPLETE, values=[0.84], datetime_start=datetime.datetime(2024, 3, 13, 14, 37, 58, 482996), datetime_complete=datetime.datetime(2024, 3, 13, 14, 40, 58, 665557), params={'lr': 0.0354297302385949, 'tblr': 0.0023905625804654337, 'tbwd': 7.54998550963409e-05, 'tpwd': 3.137103625068589e-05, 'lw': 0.6435052734866237, 'layer_num': 16, 'dropout': 0.6462403770183154}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=36, value=None)
FrozenTrial(number=37, state=TrialState.COMPLETE, values=[0.843], datetime_start=datetime.datetime(2024, 3, 13, 14, 40, 58, 667445), datetime_complete=datetime.datetime(2024, 3, 13, 14, 44, 29, 748434), params={'lr': 0.017995059879240518, 'tblr': 0.0018626391235993642, 'tbwd': 8.971958341382856e-05, 'tpwd': 5.2192249399189917e-05, 'lw': 0.503121522022422, 'layer_num': 16, 'dropout': 0.4678715064484067}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=37, value=None)
FrozenTrial(number=38, state=TrialState.COMPLETE, values=[0.811], datetime_start=datetime.datetime(2024, 3, 13, 14, 44, 29, 750309), datetime_complete=datetime.datetime(2024, 3, 13, 14, 45, 59, 173911), params={'lr': 0.014107148790239709, 'tblr': 0.0041918140314811106, 'tbwd': 5.4733293748365095e-05, 'tpwd': 6.087491927511255e-05, 'lw': 0.38939229128881353, 'layer_num': 2, 'dropout': 0.7617074730974882}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=38, value=None)
FrozenTrial(number=39, state=TrialState.COMPLETE, values=[0.802], datetime_start=datetime.datetime(2024, 3, 13, 14, 45, 59, 175683), datetime_complete=datetime.datetime(2024, 3, 13, 14, 47, 19, 862612), params={'lr': 0.03861960811834729, 'tblr': 0.0011898447923290284, 'tbwd': 7.407023486673449e-05, 'tpwd': 7.304992012459259e-05, 'lw': 0.015468141966271332, 'layer_num': 2, 'dropout': 0.709893243663769}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=39, value=None)
FrozenTrial(number=40, state=TrialState.COMPLETE, values=[0.839], datetime_start=datetime.datetime(2024, 3, 13, 14, 47, 19, 864410), datetime_complete=datetime.datetime(2024, 3, 13, 14, 50, 5, 465610), params={'lr': 0.02320731933944159, 'tblr': 0.007058044995448686, 'tbwd': 8.272441343787442e-05, 'tpwd': 1.3492459728077545e-05, 'lw': 0.6099474199772474, 'layer_num': 16, 'dropout': 0.632114194687786}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=40, value=None)
FrozenTrial(number=41, state=TrialState.COMPLETE, values=[0.851], datetime_start=datetime.datetime(2024, 3, 13, 14, 50, 5, 467483), datetime_complete=datetime.datetime(2024, 3, 13, 14, 53, 57, 643662), params={'lr': 0.010515027398449964, 'tblr': 0.003029209813420973, 'tbwd': 5.8135172615199984e-05, 'tpwd': 8.168244036589625e-05, 'lw': 0.6514122738348557, 'layer_num': 16, 'dropout': 0.7333375690446692}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=41, value=None)
FrozenTrial(number=42, state=TrialState.COMPLETE, values=[0.838], datetime_start=datetime.datetime(2024, 3, 13, 14, 53, 57, 645539), datetime_complete=datetime.datetime(2024, 3, 13, 14, 57, 33, 480015), params={'lr': 0.016980465662283315, 'tblr': 0.0016660400842575635, 'tbwd': 6.776238256220183e-05, 'tpwd': 7.104360219245315e-05, 'lw': 0.6056446084677882, 'layer_num': 16, 'dropout': 0.791775895086636}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=42, value=None)
FrozenTrial(number=43, state=TrialState.COMPLETE, values=[0.851], datetime_start=datetime.datetime(2024, 3, 13, 14, 57, 33, 481881), datetime_complete=datetime.datetime(2024, 3, 13, 15, 1, 8, 572158), params={'lr': 0.012824018463774865, 'tblr': 0.002493434228682569, 'tbwd': 4.786071367333594e-05, 'tpwd': 8.943771031038751e-05, 'lw': 0.6624311455177548, 'layer_num': 16, 'dropout': 0.6735927270909046}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=43, value=None)
FrozenTrial(number=44, state=TrialState.COMPLETE, values=[0.851], datetime_start=datetime.datetime(2024, 3, 13, 15, 1, 8, 574020), datetime_complete=datetime.datetime(2024, 3, 13, 15, 4, 28, 298108), params={'lr': 0.02597594760474465, 'tblr': 0.003077293270062732, 'tbwd': 3.984188294552696e-05, 'tpwd': 7.598609528055717e-05, 'lw': 0.6299907990421826, 'layer_num': 16, 'dropout': 0.7558068514115207}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=44, value=None)
FrozenTrial(number=45, state=TrialState.COMPLETE, values=[0.85], datetime_start=datetime.datetime(2024, 3, 13, 15, 4, 28, 300016), datetime_complete=datetime.datetime(2024, 3, 13, 15, 8, 20, 612119), params={'lr': 0.01180962168076001, 'tblr': 0.001255804003651225, 'tbwd': 3.1791958064824395e-05, 'tpwd': 6.366718090449039e-05, 'lw': 0.5712844186073854, 'layer_num': 16, 'dropout': 0.7093943644437316}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=45, value=None)
FrozenTrial(number=46, state=TrialState.COMPLETE, values=[0.852], datetime_start=datetime.datetime(2024, 3, 13, 15, 8, 20, 613971), datetime_complete=datetime.datetime(2024, 3, 13, 15, 14, 17, 54226), params={'lr': 0.01733237041436075, 'tblr': 0.0020324953200455496, 'tbwd': 5.117141262753326e-05, 'tpwd': 8.243903167400316e-05, 'lw': 0.43594824420214123, 'layer_num': 32, 'dropout': 0.5855097593278068}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=46, value=None)
FrozenTrial(number=47, state=TrialState.COMPLETE, values=[0.801], datetime_start=datetime.datetime(2024, 3, 13, 15, 14, 17, 56147), datetime_complete=datetime.datetime(2024, 3, 13, 15, 15, 38, 444114), params={'lr': 0.00869949723345971, 'tblr': 0.0044625313715593576, 'tbwd': 7.989583997406206e-05, 'tpwd': 9.227663543883631e-05, 'lw': 0.6931838982208088, 'layer_num': 2, 'dropout': 0.6662684598379965}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=47, value=None)
FrozenTrial(number=48, state=TrialState.COMPLETE, values=[0.849], datetime_start=datetime.datetime(2024, 3, 13, 15, 15, 38, 445901), datetime_complete=datetime.datetime(2024, 3, 13, 15, 18, 30, 278971), params={'lr': 0.02098858829498246, 'tblr': 0.003505514637478299, 'tbwd': 6.542725829163905e-05, 'tpwd': 6.978256246208041e-05, 'lw': 0.5134852848928637, 'layer_num': 16, 'dropout': 0.49785071129605996}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=48, value=None)
FrozenTrial(number=49, state=TrialState.COMPLETE, values=[0.85], datetime_start=datetime.datetime(2024, 3, 13, 15, 18, 30, 280844), datetime_complete=datetime.datetime(2024, 3, 13, 15, 22, 13, 489072), params={'lr': 0.00614578068166339, 'tblr': 0.0017063070675301165, 'tbwd': 1.637166889943186e-05, 'tpwd': 7.622517979748728e-05, 'lw': 0.5557093763186481, 'layer_num': 16, 'dropout': 0.6492171932999379}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=49, value=None)
FrozenTrial(number=50, state=TrialState.COMPLETE, values=[0.8210000000000001], datetime_start=datetime.datetime(2024, 3, 13, 15, 22, 13, 490979), datetime_complete=datetime.datetime(2024, 3, 13, 15, 26, 5, 258521), params={'lr': 0.0021437227899791765, 'tblr': 0.002723097753478792, 'tbwd': 8.685015201911555e-05, 'tpwd': 3.5848733129326107e-05, 'lw': 0.3411989831470241, 'layer_num': 16, 'dropout': 0.7014360532879568}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=50, value=None)
