FrozenTrial(number=0, state=TrialState.COMPLETE, values=[0.81], datetime_start=datetime.datetime(2024, 3, 14, 10, 8, 53, 400796), datetime_complete=datetime.datetime(2024, 3, 14, 10, 16, 27, 759763), params={'lr': 0.02490100209220309, 'tblr': 0.011461533341741421, 'tbwd': 8.641623152949937e-06, 'tpwd': 3.711544108431159e-05, 'lw': 0.18735131653749607, 'layer_num': 64, 'dropout': 0.35272179504499335}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=0, value=None)
FrozenTrial(number=26, state=TrialState.COMPLETE, values=[0.799], datetime_start=datetime.datetime(2024, 3, 14, 11, 53, 55, 700184), datetime_complete=datetime.datetime(2024, 3, 14, 12, 0, 38, 330475), params={'lr': 0.004136499565163407, 'tblr': 0.0017356940317478722, 'tbwd': 5.037758451825034e-05, 'tpwd': 6.807597665583855e-05, 'lw': 0.04853929029807108, 'layer_num': 32, 'dropout': 0.20462675688319426}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=26, value=None)
FrozenTrial(number=27, state=TrialState.COMPLETE, values=[0.803], datetime_start=datetime.datetime(2024, 3, 14, 12, 0, 38, 332314), datetime_complete=datetime.datetime(2024, 3, 14, 12, 12, 11, 394925), params={'lr': 0.009276656706563757, 'tblr': 0.00506775615973401, 'tbwd': 8.656391843625235e-05, 'tpwd': 4.563326495803269e-05, 'lw': 0.4629507609603424, 'layer_num': 64, 'dropout': 0.5273332449705618}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=27, value=None)
FrozenTrial(number=28, state=TrialState.COMPLETE, values=[0.812], datetime_start=datetime.datetime(2024, 3, 14, 12, 12, 11, 396695), datetime_complete=datetime.datetime(2024, 3, 14, 12, 13, 21, 939551), params={'lr': 0.016318388133230267, 'tblr': 0.002696394312176033, 'tbwd': 1.1595910149141422e-05, 'tpwd': 8.807881263734512e-05, 'lw': 0.23796239746807413, 'layer_num': 2, 'dropout': 0.6098119963148636}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=28, value=None)
FrozenTrial(number=29, state=TrialState.COMPLETE, values=[0.8130000000000001], datetime_start=datetime.datetime(2024, 3, 14, 12, 13, 21, 941224), datetime_complete=datetime.datetime(2024, 3, 14, 12, 24, 33, 585856), params={'lr': 0.010969270400336652, 'tblr': 0.0010756246399029517, 'tbwd': 6.779568667028321e-05, 'tpwd': 4.080973149937632e-05, 'lw': 0.14110496857132585, 'layer_num': 64, 'dropout': 0.33533404298556824}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=29, value=None)
FrozenTrial(number=30, state=TrialState.COMPLETE, values=[0.803], datetime_start=datetime.datetime(2024, 3, 14, 12, 24, 33, 587173), datetime_complete=datetime.datetime(2024, 3, 14, 12, 28, 4, 353970), params={'lr': 0.007310629882708496, 'tblr': 0.004316899701993597, 'tbwd': 9.914615478689293e-05, 'tpwd': 3.4217496705442186e-05, 'lw': 0.6143202878115612, 'layer_num': 16, 'dropout': 0.6947791888411213}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=30, value=None)
FrozenTrial(number=31, state=TrialState.COMPLETE, values=[0.8180000000000001], datetime_start=datetime.datetime(2024, 3, 14, 12, 28, 4, 355355), datetime_complete=datetime.datetime(2024, 3, 14, 12, 30, 56, 272267), params={'lr': 0.017804254336090095, 'tblr': 0.001644662796358305, 'tbwd': 1.83597481625377e-06, 'tpwd': 7.953356598794154e-05, 'lw': 0.40348044428640134, 'layer_num': 16, 'dropout': 0.5886592148629308}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=31, value=None)
FrozenTrial(number=32, state=TrialState.COMPLETE, values=[0.8150000000000001], datetime_start=datetime.datetime(2024, 3, 14, 12, 30, 56, 273657), datetime_complete=datetime.datetime(2024, 3, 14, 12, 34, 11, 590200), params={'lr': 0.01364330607404448, 'tblr': 0.0014851847201017016, 'tbwd': 6.693024413171205e-06, 'tpwd': 7.722210363361514e-05, 'lw': 0.4155260995820646, 'layer_num': 16, 'dropout': 0.6617894369654552}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=32, value=None)
FrozenTrial(number=33, state=TrialState.COMPLETE, values=[0.808], datetime_start=datetime.datetime(2024, 3, 14, 12, 34, 11, 591587), datetime_complete=datetime.datetime(2024, 3, 14, 12, 36, 35, 969607), params={'lr': 0.01126072684268521, 'tblr': 0.0023168882623933375, 'tbwd': 6.377304390892217e-06, 'tpwd': 3.1071883869486147e-06, 'lw': 0.32875016324514844, 'layer_num': 16, 'dropout': 0.26130090044290366}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=33, value=None)
FrozenTrial(number=34, state=TrialState.COMPLETE, values=[0.801], datetime_start=datetime.datetime(2024, 3, 14, 12, 36, 35, 971450), datetime_complete=datetime.datetime(2024, 3, 14, 12, 40, 16, 292480), params={'lr': 0.004988351638567047, 'tblr': 0.005754581179940672, 'tbwd': 2.0000740390046667e-05, 'tpwd': 6.831229001266057e-05, 'lw': 0.38790339242602107, 'layer_num': 16, 'dropout': 0.47691589858295275}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=34, value=None)
FrozenTrial(number=35, state=TrialState.COMPLETE, values=[0.8150000000000001], datetime_start=datetime.datetime(2024, 3, 14, 12, 40, 16, 294313), datetime_complete=datetime.datetime(2024, 3, 14, 12, 43, 21, 337724), params={'lr': 0.00812155046674371, 'tblr': 0.009679256466353545, 'tbwd': 1.2782128642076455e-05, 'tpwd': 7.34259000728046e-05, 'lw': 0.4779889192864766, 'layer_num': 16, 'dropout': 0.3947283644574215}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=35, value=None)
FrozenTrial(number=36, state=TrialState.COMPLETE, values=[0.8240000000000001], datetime_start=datetime.datetime(2024, 3, 14, 12, 43, 21, 339566), datetime_complete=datetime.datetime(2024, 3, 14, 12, 45, 58, 570445), params={'lr': 0.0201475262961448, 'tblr': 0.003632375755394042, 'tbwd': 4.376601024649559e-05, 'tpwd': 5.748500802937994e-05, 'lw': 0.41353331341088406, 'layer_num': 16, 'dropout': 0.5668560342646397}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=36, value=None)
FrozenTrial(number=37, state=TrialState.COMPLETE, values=[0.8180000000000001], datetime_start=datetime.datetime(2024, 3, 14, 12, 45, 58, 572269), datetime_complete=datetime.datetime(2024, 3, 14, 12, 49, 34, 449324), params={'lr': 0.029887545234316484, 'tblr': 0.003701042407107234, 'tbwd': 5.875622761686475e-05, 'tpwd': 5.494014259865581e-05, 'lw': 0.6466215507021381, 'layer_num': 32, 'dropout': 0.1594028364131406}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=37, value=None)
FrozenTrial(number=38, state=TrialState.COMPLETE, values=[0.812], datetime_start=datetime.datetime(2024, 3, 14, 12, 49, 34, 450970), datetime_complete=datetime.datetime(2024, 3, 14, 12, 51, 40, 251451), params={'lr': 0.02049422701803952, 'tblr': 0.014662919863115225, 'tbwd': 4.542299861089424e-05, 'tpwd': 5.656079356033982e-05, 'lw': 0.548099708770411, 'layer_num': 16, 'dropout': 0.5656599540884473}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=38, value=None)
FrozenTrial(number=39, state=TrialState.COMPLETE, values=[0.811], datetime_start=datetime.datetime(2024, 3, 14, 12, 51, 40, 253247), datetime_complete=datetime.datetime(2024, 3, 14, 12, 53, 27, 949197), params={'lr': 0.02995578943405479, 'tblr': 0.023840073813615643, 'tbwd': 3.686746536143712e-05, 'tpwd': 6.33782390681049e-05, 'lw': 0.33451139190850465, 'layer_num': 16, 'dropout': 0.5103492630141}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=39, value=None)
FrozenTrial(number=40, state=TrialState.COMPLETE, values=[0.784], datetime_start=datetime.datetime(2024, 3, 14, 12, 53, 27, 950631), datetime_complete=datetime.datetime(2024, 3, 14, 12, 54, 12, 952370), params={'lr': 0.01570057160903023, 'tblr': 0.005828477897508789, 'tbwd': 5.043608437845791e-05, 'tpwd': 4.582214570399752e-05, 'lw': 0.19667129697080177, 'layer_num': 2, 'dropout': 0.3439647888537096}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=40, value=None)
FrozenTrial(number=41, state=TrialState.COMPLETE, values=[0.8130000000000001], datetime_start=datetime.datetime(2024, 3, 14, 12, 54, 12, 953925), datetime_complete=datetime.datetime(2024, 3, 14, 12, 57, 11, 181642), params={'lr': 0.021338743423931866, 'tblr': 0.002022833178168952, 'tbwd': 5.957285515383012e-05, 'tpwd': 8.045229403696547e-05, 'lw': 0.43552490326788706, 'layer_num': 16, 'dropout': 0.7009208811875247}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=41, value=None)
FrozenTrial(number=42, state=TrialState.COMPLETE, values=[0.8200000000000001], datetime_start=datetime.datetime(2024, 3, 14, 12, 57, 11, 183514), datetime_complete=datetime.datetime(2024, 3, 14, 13, 0, 39, 190256), params={'lr': 0.011623606947987768, 'tblr': 0.0025274863841837246, 'tbwd': 5.326960739330928e-06, 'tpwd': 9.553293833841274e-05, 'lw': 0.39591139798310526, 'layer_num': 16, 'dropout': 0.6163427361769762}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=42, value=None)
FrozenTrial(number=43, state=TrialState.COMPLETE, values=[0.8160000000000001], datetime_start=datetime.datetime(2024, 3, 14, 13, 0, 39, 192157), datetime_complete=datetime.datetime(2024, 3, 14, 13, 4, 28, 435312), params={'lr': 0.006110909214112652, 'tblr': 0.002916290165694054, 'tbwd': 3.198943036670478e-05, 'tpwd': 9.59851696146569e-05, 'lw': 0.3631869781149805, 'layer_num': 16, 'dropout': 0.563694815978702}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=43, value=None)
FrozenTrial(number=44, state=TrialState.COMPLETE, values=[0.796], datetime_start=datetime.datetime(2024, 3, 14, 13, 4, 28, 436706), datetime_complete=datetime.datetime(2024, 3, 14, 13, 8, 18, 240341), params={'lr': 0.009147398954803468, 'tblr': 0.002610682030992267, 'tbwd': 4.0432051217094796e-05, 'tpwd': 8.627017469585144e-05, 'lw': 0.29169851823180365, 'layer_num': 16, 'dropout': 0.7887179614657718}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=44, value=None)
FrozenTrial(number=45, state=TrialState.COMPLETE, values=[0.8150000000000001], datetime_start=datetime.datetime(2024, 3, 14, 13, 8, 18, 242229), datetime_complete=datetime.datetime(2024, 3, 14, 13, 11, 17, 304629), params={'lr': 0.01851395326660929, 'tblr': 0.0037618141921499934, 'tbwd': 2.401087307294408e-05, 'tpwd': 9.953002085885912e-05, 'lw': 0.4978497016024639, 'layer_num': 16, 'dropout': 0.6867272187548914}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=45, value=None)
FrozenTrial(number=46, state=TrialState.COMPLETE, values=[0.812], datetime_start=datetime.datetime(2024, 3, 14, 13, 11, 17, 306479), datetime_complete=datetime.datetime(2024, 3, 14, 13, 20, 8, 106455), params={'lr': 0.024341144846516553, 'tblr': 0.0012407812695338098, 'tbwd': 1.014412641297848e-05, 'tpwd': 9.432431456617146e-05, 'lw': 0.4304466931682112, 'layer_num': 64, 'dropout': 0.6140105644813518}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=46, value=None)
FrozenTrial(number=47, state=TrialState.COMPLETE, values=[0.806], datetime_start=datetime.datetime(2024, 3, 14, 13, 20, 8, 108328), datetime_complete=datetime.datetime(2024, 3, 14, 13, 23, 40, 333713), params={'lr': 0.01143509131253511, 'tblr': 0.0044588438197739316, 'tbwd': 3.247405595405723e-05, 'tpwd': 8.801715430610414e-05, 'lw': 0.30091659496235645, 'layer_num': 16, 'dropout': 0.7509217581515941}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=47, value=None)
FrozenTrial(number=48, state=TrialState.COMPLETE, values=[0.723], datetime_start=datetime.datetime(2024, 3, 14, 13, 23, 40, 335622), datetime_complete=datetime.datetime(2024, 3, 14, 13, 30, 16, 604486), params={'lr': 0.001004174396511585, 'tblr': 0.002244128346090133, 'tbwd': 1.620060321010837e-05, 'tpwd': 7.150968662896939e-05, 'lw': 0.3874174817935413, 'layer_num': 32, 'dropout': 0.4579524162858003}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=48, value=None)
FrozenTrial(number=49, state=TrialState.COMPLETE, values=[0.807], datetime_start=datetime.datetime(2024, 3, 14, 13, 30, 16, 606299), datetime_complete=datetime.datetime(2024, 3, 14, 13, 31, 16, 878351), params={'lr': 0.007451211006907564, 'tblr': 0.008953922121161506, 'tbwd': 4.583339104058973e-05, 'tpwd': 2.3522005631940687e-05, 'lw': 0.5515225855713654, 'layer_num': 2, 'dropout': 0.529935566052978}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=49, value=None)
FrozenTrial(number=50, state=TrialState.COMPLETE, values=[0.8160000000000001], datetime_start=datetime.datetime(2024, 3, 14, 13, 31, 16, 880138), datetime_complete=datetime.datetime(2024, 3, 14, 13, 33, 35, 657158), params={'lr': 0.014779621273912805, 'tblr': 0.003161418443969146, 'tbwd': 7.170347429649047e-05, 'tpwd': 5.087436980903051e-05, 'lw': 0.518277533508134, 'layer_num': 16, 'dropout': 0.29295358177353376}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=50, value=None)
FrozenTrial(number=51, state=TrialState.COMPLETE, values=[0.8160000000000001], datetime_start=datetime.datetime(2024, 3, 14, 13, 33, 35, 658999), datetime_complete=datetime.datetime(2024, 3, 14, 13, 37, 13, 719095), params={'lr': 0.010665252928080814, 'tblr': 0.0014538336339802794, 'tbwd': 1.5056493191094592e-06, 'tpwd': 8.172315613378035e-05, 'lw': 0.42145261123697236, 'layer_num': 16, 'dropout': 0.6230167920358906}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=51, value=None)
